geocoded_address,geocoded_city,geocoded_state,geocoded_zipcode,geocoded_latitude,geocoded_longitude
52997,1420 Richland Woods Ln,Brentwood,TN,37027,-86.815186,36.051685
52998,,,,,,
52999,890 Forest Acres Dr,Nashville,TN,37220,-86.77848,36.058113
53000,1734 Mckinney Ave,Nashville,TN,37208,-86.814514,36.18776
53001,1734 Mckinney Ave,Nashville,TN,37208,-86.814514,36.18776
53002,2208 24Th Ave N,Nashville,TN,37208,-86.81543,36.188732
53003,1712 Nubell St,Nashville,TN,37208,-86.81308,36.188614
53004,1708 Pecan St,Nashville,TN,37208,-86.81307,36.18663
53005,2209 15Th Ave N,Nashville,TN,37208,-86.81148,36.187782
53006,2123 14Th Ave N,Nashville,TN,37208,-86.80983,36.1868
53007,2136 14Th Ave N,Nashville,TN,37208,-86.80997,36.187233
53008,2114 14Th Ave N,Nashville,TN,37208,-86.80964,36.186302
53009,2114 14Th Ave N,Nashville,TN,37208,-86.80964,36.186302
53010,2112 14Th Ave N,Nashville,TN,37208,-86.80959,36.186176
53011,2112 14Th Ave N,Nashville,TN,37208,-86.80959,36.186176
53012,2114 11Th Ave N,Nashville,TN,37208,-86.80756,36.18738
53013,2021 9Th Ave N,Nashville,TN,37208,-86.8038,36.18585
53014,,,,,,
53015,,,,,,
53016,1814 16Th Ave N,Nashville,TN,37208,-86.81007,36.180622
53017,1628 25Th Ave N,Nashville,TN,37208,-86.81615,36.17553
53018,,,,,,
53019,,,,,,
53020,1514 17Th Ave N,Nashville,TN,37208,-86.80619,36.174057
53021,1205 Dr Db Todd Jr Blvd,Nashville,TN,37208,-86.80727,36.17097
53022,752 Croley Dr,Nashville,TN,37209,-86.874,36.161266
53023,607 Fordomatic Dr,Nashville,TN,37209,-86.884315,36.1529
53024,6206 Louisiana Ave,Nashville,TN,37209,-86.8637,36.165115
53025,,,,,,
53026,5510 New York Ave,Nashville,TN,37209,-86.85477,36.165226
53027,,,,,,
53028,6105 Pennsylvania Ave,Nashville,TN,37209,-86.86146,36.165085
53029,,,,,,
53030,,,,,,
53031,,,,,,
53032,,,,,,
53033,6202 Laramie Ave,Nashville,TN,37209,-86.87146,36.16105
53034,5802 Carl Pl,Nashville,TN,37209,-86.858086,36.159332
53035,5907 Carl Pl,Nashville,TN,37209,-86.86012,36.160507
53036,909 Trice Dr,Nashville,TN,37209,-86.8595,36.158558
53037,5505 Kentucky Ave,Nashville,TN,37209,-86.854416,36.159657
53038,5503 Kentucky Ave,Nashville,TN,37209,-86.85439,36.15966
53039,5527 Kentucky Ave,Nashville,TN,37209,-86.85465,36.15965
53040,,,,,,
53041,,,,,,
53042,5205 Louisiana Ave,Nashville,TN,37209,-86.85063,36.162018
53043,4704 Kentucky Ave,Nashville,TN,37209,-86.8438,36.16
53044,4808 Kentucky Ave,Nashville,TN,37209,-86.84532,36.159992
53045,4710 Michigan Ave,Nashville,TN,37209,-86.84402,36.158928
53046,5305 Michigan Ave,Nashville,TN,37209,-86.85225,36.158638
53047,,,,,,
53048,,,,,,
53049,5408 Tennessee Ave,Nashville,TN,37209,-86.85325,36.16085
53050,5917 Robertson Ave,Nashville,TN,37209,-86.86396,36.156166
53051,5916 Maxon Ave,Nashville,TN,37209,-86.86429,36.153893
53052,,,,,,
53053,6050 Deal Ave,Nashville,TN,37209,-86.86979,36.15574
53054,5819 Mackie Pl,Nashville,TN,37209,-86.86006,36.15629
53055,5815 Mackie Pl,Nashville,TN,37209,-86.859985,36.15626
53056,,,,,,
53057,600 Delray Dr,Nashville,TN,37209,-86.85345,36.154247
53058,4801 Illinois Ave,Nashville,TN,37209,-86.8451,36.157795
53059,5203 Indiana Ave,Nashville,TN,37209,-86.850395,36.156494
53060,4404 Delaware Ave,Nashville,TN,37209,-86.8398,36.15454
53061,,,,,,
53062,,,,,,
53063,2417 Scovel St,Nashville,TN,37208,-86.81393,36.169556
53064,918 30Th Ave N,Nashville,TN,37209,-86.82214,36.163033
53065,612 Wheatfield Ct,Nashville,TN,37209,-86.92892,36.11509
53066,1257 W Running Brook Rd,Nashville,TN,37209,-86.93274,36.114986
53067,1760 Haleys Hope Ct,Nashville,TN,37209,-86.93048,36.11809
53068,7277 Charlotte Pike,Nashville,TN,37209,-86.91695,36.120937
53069,7277 Charlotte Pike,Nashville,TN,37209,-86.91695,36.120937
53070,7277 Charlotte Pike,Nashville,TN,37209,-86.91695,36.120937
53071,7470 Charlotte Pike,Nashville,TN,37209,-86.928406,36.113148
53072,,,,,,
53073,,,,,,
53074,8109 Settlers Way,Nashville,TN,37221,-87.0114,36.083595
53075,7337 Middlebrook Cir,Nashville,TN,37221,-87.010056,36.086548
53076,6616 Valleypark Dr,Nashville,TN,37221,-87.00363,36.087837
53077,6452 Riverplace Dr,Nashville,TN,37221,-87.001205,36.08492
53078,7155 Riverfront Dr,Nashville,TN,37221,-87.00691,36.092213
53079,1640 Harpeth Run Dr,Nashville,TN,37221,-87.01106,36.091454
53080,924 Falling Water Ct,Nashville,TN,37221,-87.00318,36.089317
53081,1328 Westvale Dr,Nashville,TN,37221,-87.01018,36.09098
53082,8350 Merrymount Dr,Nashville,TN,37221,-86.9882,36.087723
53083,438 Green Ln,Whites Creek,TN,37189,-86.80493,36.23689
53084,317 Parmley Ln,Nashville,TN,37207,-86.820435,36.24346
53085,,,,,,
53086,,,,,,
53087,,,,,,
53088,,,,,,
53089,,,,,,
53090,,,,,,
53091,2329 Hockett Dr,Nashville,TN,37218,-86.868675,36.220222
53092,2533 Jordan Ridge Dr,Nashville,TN,37218,-86.87365,36.220867
53093,616 Cato Ridge Ln,Nashville,TN,37218,-86.87615,36.219894
53094,3045 Carrington Pl,Nashville,TN,37218,-86.86413,36.219505
53095,3825 Lunn Dr,Nashville,TN,37218,-86.84816,36.219913
53096,4313 W Hamilton Rd,Nashville,TN,37218,-86.85567,36.217854
53097,3808 Creekwood Cir,Nashville,TN,37218,-86.846466,36.214844
53098,2883 Creekbend Dr,Nashville,TN,37207,-86.79879,36.23415
53099,2855 Creekbend Dr,Nashville,TN,37207,-86.79728,36.234856
53100,3060 Buenaview Blvd,Nashville,TN,37218,-86.82912,36.22761
53101,4071 Fairmeade Dr,Nashville,TN,37218,-86.82763,36.22351
53102,709 Eric Dr,Nashville,TN,37207,-86.818596,36.222557
53103,3816 Atwell Dr,Nashville,TN,37207,-86.81603,36.216675
53104,3816 Atwell Dr,Nashville,TN,37207,-86.81603,36.216675
53105,3320 William Bailey Dr,Nashville,TN,37207,-86.81305,36.212452
53106,2707 Old Matthews Rd,Nashville,TN,37207,-86.791534,36.218548
53107,4351 Setters Rd,Nashville,TN,37218,-86.855736,36.21132
53108,3902 Meadow Rd,Nashville,TN,37218,-86.84103,36.208836
53109,3822 N Hydes Ferry Rd,Nashville,TN,37218,-86.84423,36.19773
53110,641 W Nocturne Dr,Nashville,TN,37207,-86.80155,36.210815
53111,506 Nocturne Dr,Nashville,TN,37207,-86.79666,36.212154
53112,1225 Avondale Cir,Nashville,TN,37207,-86.77993,36.20877
53113,1224 Bessie Ave,Nashville,TN,37207,-86.777954,36.197483
53114,3241 Crowe Dr,Nashville,TN,37218,-86.84183,36.18112
53115,3226 Lagrange Dr,Nashville,TN,37218,-86.83965,36.18138
53116,2013 Sunnyslope Ln,Goodlettsville,TN,37072,-86.730705,36.36652
53117,7620 Gerald Dr,Joelton,TN,37080,-86.86288,36.325096
53118,210 W Cedar St,Goodlettsville,TN,37072,-86.71562,36.322952
53119,104 Essex Ct,Goodlettsville,TN,37072,-86.72066,36.321953
53120,409 Rosehill Dr,Goodlettsville,TN,37072,-86.72759,36.313984
53121,207 Rosehill Dr,Goodlettsville,TN,37072,-86.719406,36.315365
53122,107 Shevel Dr,Goodlettsville,TN,37072,-86.71294,36.312946
53123,89 Rolling Meadows Dr,Goodlettsville,TN,37072,-86.72212,36.301434
53124,105 Draper Dr,Goodlettsville,TN,37072,-86.71968,36.300716
53125,40 Rolling Meadows Dr,Goodlettsville,TN,37072,-86.72136,36.300873
53126,,,,,,
53127,1296 W Old Hickory Blvd,Nashville,TN,37207,-86.766495,36.27612
53128,4112 Brick Church Pike,Whites Creek,TN,37189,-86.779396,36.275124
53129,4120 Brick Church Pike,Whites Creek,TN,37189,-86.77958,36.275238
53130,,,,,,
53131,5428 Daniel Ray Dr,Whites Creek,TN,37189,-86.788864,36.280315
53132,1445 Finnland Dr,Nashville,TN,37207,-86.77887,36.269817
53133,1227 W Old Hickory Blvd,Nashville,TN,37207,-86.76265,36.27301
53134,1345 Cheshire Dr,Nashville,TN,37207,-86.7747,36.266853
53135,1245 Rugby Dr,Nashville,TN,37207,-86.768456,36.268463
53136,1557 Brick Dr,Nashville,TN,37207,-86.77409,36.25815
53137,1235 Westchester Dr,Nashville,TN,37207,-86.76525,36.261948
53138,710 Tuckahoe Dr,Madison,TN,37115,-86.74476,36.262478
53139,3794 Willow Creek Rd,Nashville,TN,37207,-86.77619,36.25474
53140,3759 Willow Creek Rd,Nashville,TN,37207,-86.77615,36.254143
53141,3820 Ridgeside Dr,Nashville,TN,37207,-86.77152,36.248043
53142,3314 Stockdale Ln,Nashville,TN,37207,-86.77004,36.24209
53143,3317 Eaglewood Ln,Nashville,TN,37207,-86.76795,36.241295
53144,,,,,,
53145,,,,,,
53146,3137 Brickdale Ln,Nashville,TN,37207,-86.772194,36.23194
53147,109 Canton Ct,Goodlettsville,TN,37072,-86.69441,36.31691
53148,136 Champney Ct,Goodlettsville,TN,37072,-86.69169,36.315056
53149,,,,,,
53150,,,,,,
53151,,,,,,
53152,,,,,,
53153,,,,,,
53154,,,,,,
53155,,,,,,
53156,411 Churchill Crossing,Madison,TN,37115,-86.68962,36.30125
53157,603 Churchill Crossing,Madison,TN,37115,-86.68918,36.301476
53158,583 Thomas Jefferson Cir,Madison,TN,37115,-86.709404,36.292366
53159,591 Thomas Jefferson Cir,Madison,TN,37115,-86.70938,36.29234
53160,257 Harbor Village Dr,Madison,TN,37115,-86.68699,36.295162
53161,2520 Val Marie Dr,Madison,TN,37115,-86.685005,36.292274
53162,2516 Val Marie Dr,Madison,TN,37115,-86.68509,36.292225
53163,2545 Val Marie Dr,Madison,TN,37115,-86.68371,36.293346
53164,126 Marita Ave,Goodlettsville,TN,37072,-86.712845,36.289757
53165,401 Melissa Ct,Goodlettsville,TN,37072,-86.71039,36.287106
53166,336 Dinwiddie Dr,Madison,TN,37115,-86.69879,36.28585
53167,1505 Stoney River Ln,Madison,TN,37115,-86.699326,36.28018
53168,908 N Graycroft Ave,Madison,TN,37115,-86.72796,36.277767
53169,808 Falcon Dr,Madison,TN,37115,-86.73278,36.27627
53170,715 Falcon Dr,Madison,TN,37115,-86.733986,36.27297
53171,19 Heritage Glen Ct,Madison,TN,37115,-86.71649,36.271255
53172,163 Heritage Trace Dr,Madison,TN,37115,-86.72189,36.26801
53173,615 Colony Trace Dr,Madison,TN,37115,-86.72251,36.269485
53174,619 Colony Trace Dr,Madison,TN,37115,-86.72251,36.26951
53175,210 E Marthona Rd,Madison,TN,37115,-86.72741,36.262894
53176,944 Snow Ave,Madison,TN,37115,-86.698494,36.27423
53177,613 May Dr,Madison,TN,37115,-86.69544,36.275185
53178,128 Cedarwood Ln,Madison,TN,37115,-86.70194,36.276184
53179,208 Cedarwood Ln,Madison,TN,37115,-86.70047,36.27674
53180,249 Cedarwood Ln,Madison,TN,37115,-86.6997,36.276466
53181,324 Anderson Ln,Madison,TN,37115,-86.70479,36.273205
53182,328 Anderson Ln,Madison,TN,37115,-86.70476,36.2732
53183,332 Anderson Ln,Madison,TN,37115,-86.70473,36.2732
53184,555 Dupont Ave,Madison,TN,37115,-86.70315,36.266113
53185,218 Maple St,Madison,TN,37115,-86.70979,36.26142
53186,318 Maple St,Madison,TN,37115,-86.70691,36.261627
53187,264 Warrior Rd,Madison,TN,37115,-86.682205,36.25907
53188,1041 Mallow Dr,Madison,TN,37115,-86.67968,36.25849
53189,815 Chadwell Dr,Madison,TN,37115,-86.72905,36.256123
53190,236 E Palestine Ave,Madison,TN,37115,-86.71333,36.2491
53191,1419 Lewis Rd,Madison,TN,37115,-86.73494,36.244488
53192,612 Freda Villa,Madison,TN,37115,-86.7312,36.24545
53193,103 Barry Dr,Madison,TN,37115,-86.71818,36.24653
53194,,,,,,
53195,420 Walton Ln,Madison,TN,37115,-86.73606,36.239872
53196,615 Idlewild Ave,Madison,TN,37115,-86.70728,36.25649
53197,401 Neelys Bend Rd,Madison,TN,37115,-86.70715,36.255642
53198,508 Rothwood Ave,Madison,TN,37115,-86.705185,36.25302
53199,811 Neelys Chase Dr,Madison,TN,37115,-86.70295,36.25422
53200,631 Blackstone Ave,Madison,TN,37115,-86.699135,36.254787
53201,909 Hospital Dr,Madison,TN,37115,-86.68859,36.25416
53202,455 Kinsey Blvd,Madison,TN,37115,-86.689804,36.256767
53203,241 Manzano Rd,Madison,TN,37115,-86.68012,36.257458
53204,324 Madison Blvd,Madison,TN,37115,-86.70864,36.252438
53205,748 Howse Ave,Madison,TN,37115,-86.69987,36.248283
53206,632 Center St,Madison,TN,37115,-86.68854,36.252815
53207,908 Santa Maria Cove,Madison,TN,37115,-86.67488,36.251045
53208,805 Seashell Cove,Madison,TN,37115,-86.675964,36.250908
53209,809 Nix Pass,Madison,TN,37115,-86.68025,36.242
53210,1124 Pawnee Trl,Madison,TN,37115,-86.66351,36.242973
53211,1120 Pawnee Trl,Madison,TN,37115,-86.663704,36.24309
53212,201 Maplewood Ln,Nashville,TN,37207,-86.75544,36.2327
53213,222 Capitol View Ave,Nashville,TN,37207,-86.75887,36.219463
53214,2744 Bullock Ave,Nashville,TN,37207,-86.75449,36.215454
53215,516 Lemont Dr,Nashville,TN,37216,-86.74376,36.23096
53216,5033 Inglewood Ct,Nashville,TN,37216,-86.723175,36.23342
53217,1113 Haysboro Ave,Nashville,TN,37216,-86.723045,36.231117
53218,2 Ruskin Ave,Nashville,TN,37216,-86.716675,36.23425
53219,430 Broadmoor Dr,Nashville,TN,37216,-86.741,36.22983
53220,992 Gwynn Dr,Nashville,TN,37216,-86.72826,36.228405
53221,,,,,,
53222,3815 Hutson Ave,Nashville,TN,37216,-86.74123,36.218475
53223,3803 Burrus St,Nashville,TN,37216,-86.73389,36.215492
53224,3803 Katherine St,Nashville,TN,37216,-86.72776,36.214252
53225,1241 Mcalpine Ave,Nashville,TN,37216,-86.721275,36.218636
53226,1245 Sunnymeade Dr,Nashville,TN,37216,-86.72257,36.215942
53227,1227 Sunnymeade Dr,Nashville,TN,37216,-86.723175,36.216267
53228,1429 Norvel Ave,Nashville,TN,37216,-86.72339,36.215282
53229,1402 Mcalpine Ave,Nashville,TN,37216,-86.71436,36.21505
53230,1542 Mohawk Trl,Madison,TN,37115,-86.65606,36.233303
53231,116 Gordon Ter,Nashville,TN,37207,-86.762924,36.211964
53232,219 Queen Ave,Nashville,TN,37207,-86.76447,36.208225
53233,2626 Woodyhill Dr,Nashville,TN,37207,-86.75817,36.212437
53234,2607 Jones Ave,Nashville,TN,37207,-86.75652,36.21334
53235,2616 Flamingo Dr,Nashville,TN,37207,-86.755035,36.21292
53236,2531 Flamingo Dr,Nashville,TN,37207,-86.75518,36.211426
53237,221 Duke St,Nashville,TN,37207,-86.76458,36.20731
53238,321 Prince Ave,Nashville,TN,37207,-86.762344,36.206417
53239,2007 Overby Rd,Nashville,TN,37207,-86.759705,36.206314
53240,519 Edwin St,Nashville,TN,37207,-86.75661,36.203907
53241,314 Edith Ave,Nashville,TN,37207,-86.76454,36.20236
53242,343 Marshall St,Nashville,TN,37207,-86.764336,36.201355
53243,303 Pullen Ave,Nashville,TN,37207,-86.76616,36.200497
53244,1438 Pennock Ave,Nashville,TN,37207,-86.76548,36.197918
53245,1408 Lischey Ave,Nashville,TN,37207,-86.76272,36.19706
53246,303 Gatewood Ave,Nashville,TN,37207,-86.766014,36.1995
53247,1600 Lischey Ave,Nashville,TN,37207,-86.76212,36.20029
53248,713 Oneida Ave,Nashville,TN,37207,-86.758064,36.200127
53249,1505 Jones Ave,Nashville,TN,37207,-86.758606,36.19955
53250,1 Fern Ave,Nashville,TN,37207,-86.77288,36.195374
53251,3 Fern Ave,Nashville,TN,37207,-86.773315,36.195354
53252,1317 Meridian St,Nashville,TN,37207,-86.76728,36.195274
53253,1317 Meridian St,Nashville,TN,37207,-86.76728,36.195274
53254,1321 Meridian St,Nashville,TN,37207,-86.76724,36.195507
53255,1345 Pennock Ave,Nashville,TN,37207,-86.76585,36.195248
53256,1224 Stockell St,Nashville,TN,37207,-86.76873,36.19273
53257,1125 Meridian St,Nashville,TN,37207,-86.76756,36.190716
53258,1223 Pennock Ave,Nashville,TN,37207,-86.76615,36.192482
53259,1406 Montgomery Ave,Nashville,TN,37207,-86.75557,36.195965
53260,1406 Montgomery Ave,Nashville,TN,37207,-86.75557,36.195965
53261,1203 Montgomery Ave,Nashville,TN,37207,-86.75676,36.19204
53262,,,,,,
53263,719 Douglas Ave,Nashville,TN,37207,-86.757324,36.193695
53264,719 Douglas Ave,Nashville,TN,37207,-86.757324,36.193695
53265,1009 Iverson Ave,Nashville,TN,37216,-86.73937,36.208763
53266,1022 Hart Ln,Nashville,TN,37216,-86.73427,36.212322
53267,1321 Mcchesney Ave,Nashville,TN,37216,-86.724335,36.2124
53268,1518 Norvel Ave,Nashville,TN,37216,-86.72038,36.21371
53269,1709 Stratford Ave,Nashville,TN,37216,-86.71829,36.209526
53270,1438 Mcalpine Ave,Nashville,TN,37216,-86.713554,36.213905
53271,929 Thomas Ave,Nashville,TN,37216,-86.74284,36.205536
53272,,,,,,
53273,1312 Maxey Ln,Nashville,TN,37216,-86.726074,36.203907
53274,1278 Kenmore Pl,Nashville,TN,37216,-86.727066,36.205482
53275,2324 Riverside Dr,Nashville,TN,37216,-86.723976,36.206257
53276,2315 Fernwood Dr,Nashville,TN,37216,-86.71274,36.206287
53277,924 Chickasaw Ave,Nashville,TN,37207,-86.752655,36.199997
53278,924 Chickasaw Ave,Nashville,TN,37207,-86.752655,36.199997
53279,829 Delmas Ave,Nashville,TN,37216,-86.74742,36.201294
53280,911 Cahal Ave,Nashville,TN,37206,-86.74798,36.19786
53281,,,,,,
53282,,,,,,
53283,,,,,,
53284,,,,,,
53285,,,,,,
53286,1027 Dozier Pl,Nashville,TN,37216,-86.74331,36.202995
53287,1021 Burchwood Ave,Nashville,TN,37216,-86.742546,36.201866
53288,2217 Scott Ave,Nashville,TN,37216,-86.73299,36.20022
53289,1714 Northview Ave,Nashville,TN,37216,-86.73535,36.199383
53290,1405 Monetta Ave,Nashville,TN,37216,-86.73266,36.200294
53291,,,,,,
53292,1424 Huffine St,Nashville,TN,37216,-86.7306,36.202938
53293,1423 Otay St,Nashville,TN,37216,-86.73183,36.19886
53294,,,,,,
53295,1713 Hanover Rd,Nashville,TN,37216,-86.72149,36.20265
53296,2127 Fernwood Dr,Nashville,TN,37216,-86.71302,36.202457
53297,1929 Upland Dr,Nashville,TN,37216,-86.71303,36.199005
53298,,,,,,
53299,2423 Inga St,Nashville,TN,37206,-86.75125,36.195633
53300,930 Strouse Ave,Nashville,TN,37206,-86.74998,36.19483
53301,1209 Cline Ave,Nashville,TN,37206,-86.75161,36.19263
53302,1210 Chester Ave,Nashville,TN,37206,-86.73879,36.195137
53303,1147 Cahal Ave,Nashville,TN,37206,-86.73825,36.19628
53304,2502 Neldia Ct,Nashville,TN,37206,-86.73782,36.19641
53305,,,,,,
53306,,,,,,
53307,,,,,,
53308,,,,,,
53309,1602 Straightway Ave,Nashville,TN,37206,-86.73644,36.192944
53310,,,,,,
53311,117 Porter Ter,Nashville,TN,37206,-86.725716,36.193985
53312,1809 Cahal Ave,Nashville,TN,37206,-86.7317,36.195557
53313,1811 Cahal Ave,Nashville,TN,37206,-86.73168,36.195553
53314,1519 Hayden Dr,Nashville,TN,37206,-86.715004,36.193428
53315,2210 Sheridan Rd,Nashville,TN,37206,-86.71374,36.19291
53316,4017 Ivy Dr,Nashville,TN,37216,-86.7071,36.21232
53317,1911 Demarius Dr,Nashville,TN,37216,-86.71056,36.205944
53318,2416 Gregory Dr,Nashville,TN,37216,-86.70352,36.20237
53319,,,,,,
53320,1522 Wendell Ave,Nashville,TN,37206,-86.71063,36.19324
53321,1714 Welcome Ln,Nashville,TN,37216,-86.70644,36.1959
53322,1123 N 2Nd St,Nashville,TN,37207,-86.770325,36.19163
53323,1121 N 2Nd St,Nashville,TN,37207,-86.770325,36.191612
53324,1117 N 2Nd St,Nashville,TN,37207,-86.77035,36.19142
53325,1020 Pennock Ave,Nashville,TN,37207,-86.76664,36.18862
53326,1110 Stainback Ave,Nashville,TN,37207,-86.76514,36.190266
53327,928 N 5Th St,Nashville,TN,37207,-86.76307,36.18696
53328,887 W Sharpe Ave,Nashville,TN,37206,-86.75455,36.190678
53329,910 Sharpe Ave,Nashville,TN,37206,-86.75376,36.18886
53330,629 Neill Ave,Nashville,TN,37206,-86.75994,36.181866
53331,702 Myrtle Ave,Nashville,TN,37206,-86.75734,36.182693
53332,911 Chicamauga Ave,Nashville,TN,37206,-86.75411,36.185276
53333,1000 Chicamauga Ave,Nashville,TN,37206,-86.75263,36.185127
53334,307 Neill Ave,Nashville,TN,37206,-86.75945,36.179066
53335,926 Woodland St,Nashville,TN,37206,-86.75461,36.175713
53336,,,,,,
53337,98 N 8Th St,Nashville,TN,37206,-86.75912,36.17583
53338,,,,,,
53339,,,,,,
53340,,,,,,
53341,810 Fatherland St,Nashville,TN,37206,-86.75717,36.172264
53342,,,,,,
53343,,,,,,
53344,,,,,,
53345,953 Sharpe Ave,Nashville,TN,37206,-86.75162,36.18993
53346,1004 Petway Ave,Nashville,TN,37206,-86.750916,36.187016
53347,1411 Roberts Ave,Nashville,TN,37206,-86.742,36.18885
53348,1414 Sharpe Ave,Nashville,TN,37206,-86.7415,36.188168
53349,1616 Douglas Ave,Nashville,TN,37206,-86.73608,36.191788
53350,2003 Greenwood Ave,Nashville,TN,37206,-86.73326,36.18918
53351,2000 Mckennell Dr,Nashville,TN,37206,-86.71736,36.191204
53352,1028 Mansfield St,Nashville,TN,37206,-86.75154,36.181526
53353,1312 Calvin Ave,Nashville,TN,37206,-86.746025,36.181374
53354,913 N 12Th St,Nashville,TN,37206,-86.74546,36.186417
53355,804 N 16Th St,Nashville,TN,37206,-86.74121,36.18481
53356,818 Setliff Pl,Nashville,TN,37206,-86.738235,36.185413
53357,1709 Eastland Ave,Nashville,TN,37206,-86.738434,36.182873
53358,505 N 17Th St,Nashville,TN,37206,-86.73872,36.181232
53359,209 Gentry Ave,Nashville,TN,37206,-86.73274,36.18436
53360,702 Powers Ave,Nashville,TN,37206,-86.73049,36.182446
53361,712 Skyview Dr,Nashville,TN,37206,-86.72895,36.18361
53362,2408 Eastland Ave,Nashville,TN,37206,-86.72197,36.181408
53363,,,,,,
53364,2410 Eastland Ave,Nashville,TN,37206,-86.721664,36.181377
53365,1014 Mitchell Rd,Nashville,TN,37206,-86.71557,36.184914
53366,1519 Woodland St,Nashville,TN,37206,-86.74323,36.177002
53367,1517 Woodland St,Nashville,TN,37206,-86.74326,36.177006
53368,1417 Woodland St,Nashville,TN,37206,-86.7443,36.177063
53369,1618 Forrest Ave,Nashville,TN,37206,-86.7413,36.177837
53370,2617 Barclay Dr,Nashville,TN,37206,-86.71911,36.17617
53371,1200 Fatherland St,Nashville,TN,37206,-86.74829,36.17394
53372,1513 Fatherland St,Nashville,TN,37206,-86.744125,36.17356
53373,1607 Shelby Ave,Nashville,TN,37206,-86.74251,36.17044
53374,1509 Shelby Ave,Nashville,TN,37206,-86.744415,36.170612
53375,1015 Fatherland St,Nashville,TN,37206,-86.75108,36.17418
53376,318 S 16Th St,Nashville,TN,37206,-86.742676,36.171787
53377,2813 Paden Dr,Nashville,TN,37206,-86.72412,36.173496
53378,707 Shelby Ave,Nashville,TN,37206,-86.75766,36.16935
53379,1007 Dew St,Nashville,TN,37206,-86.75217,36.16634
53380,611 S 11Th St,Nashville,TN,37206,-86.751015,36.169132
53381,1203 Sevier St,Nashville,TN,37206,-86.74982,36.16771
53382,1424 Sevier Ct,Nashville,TN,37206,-86.745766,36.16779
53383,704 Village Ct,Nashville,TN,37206,-86.7462,36.1673
53384,1610 Eastside Ave,Nashville,TN,37206,-86.742676,36.168423
53385,1908 Electric Ave,Nashville,TN,37206,-86.73739,36.16694
53386,113 Warren Dr,Old Hickory,TN,37138,-86.67474,36.280884
53387,338 Keeton Ave,Old Hickory,TN,37138,-86.67057,36.275105
53388,328 Keeton Ave,Old Hickory,TN,37138,-86.669685,36.274364
53389,307 Ensley Ave,Old Hickory,TN,37138,-86.66473,36.272144
53390,305 Ensley Ave,Old Hickory,TN,37138,-86.66474,36.272137
53391,502 Hadley Ave,Old Hickory,TN,37138,-86.647766,36.265965
53392,1004 Anita Dr,Old Hickory,TN,37138,-86.66566,36.26125
53393,803 Lawrence St,Old Hickory,TN,37138,-86.64697,36.262753
53394,1011 Jones St,Old Hickory,TN,37138,-86.64596,36.26065
53395,2620 Miami Ave,Nashville,TN,37214,-86.70904,36.240643
53396,2350 Benay Rd,Nashville,TN,37214,-86.706665,36.23908
53397,2536 Sonar St,Nashville,TN,37214,-86.70441,36.24072
53398,3120 Penn Meade Way,Nashville,TN,37214,-86.70517,36.242115
53399,2626 River Meade Way,Nashville,TN,37214,-86.702896,36.241337
